ID_0,ID_1,ISO,NAME
177,11,PHL,Batanes,
177,12,PHL,Batangas,
177,13,PHL,Benguet,
177,14,PHL,Biliran,
177,15,PHL,Bohol,
177,16,PHL,Bukidnon,
177,18,PHL,Cagayan,
177,19,PHL,Camarines Norte,
177,20,PHL,Camarines Sur,
177,21,PHL,Camiguin,
177,22,PHL,Capiz,
177,23,PHL,Catanduanes,
177,24,PHL,Cavite,
177,25,PHL,Cebu,
177,27,PHL,Davao del Norte,
177,28,PHL,Davao del Sur,
177,29,PHL,Davao Oriental,
177,30,PHL,Dinagat Islands,
177,31,PHL,Eastern Samar,
177,33,PHL,Ifugao,
177,34,PHL,Ilocos Norte,
177,35,PHL,Ilocos Sur,
177,36,PHL,Iloilo,
177,37,PHL,Isabela,
177,38,PHL,Kalinga,
177,39,PHL,La Union,
177,40,PHL,Laguna,
177,41,PHL,Lanao del Norte,
177,42,PHL,Lanao del Sur,
177,43,PHL,Leyte,
177,45,PHL,Marinduque,
177,46,PHL,Masbate,
177,47,PHL,Metropolitan Manila,
177,48,PHL,Misamis Occidental,
177,49,PHL,Misamis Oriental,
177,51,PHL,Negros Occidental,
177,52,PHL,Negros Oriental,
177,53,PHL,North Cotabato,
177,54,PHL,Northern Samar,
177,55,PHL,Nueva Ecija,
177,56,PHL,Nueva Vizcaya,
177,57,PHL,Occidental Mindoro,
177,58,PHL,Oriental Mindoro,
177,59,PHL,Palawan,
177,60,PHL,Pampanga,
177,61,PHL,Pangasinan,
177,62,PHL,Quezon,
177,63,PHL,Quirino,
177,64,PHL,Rizal,
177,65,PHL,Romblon,
177,66,PHL,Samar,
177,67,PHL,Sarangani,
177,68,PHL,Shariff Kabunsuan,
177,69,PHL,Siquijor,
177,70,PHL,Sorsogon,
177,71,PHL,South Cotabato,
177,72,PHL,Southern Leyte,
177,73,PHL,Sultan Kudarat,
177,74,PHL,Sulu,
177,75,PHL,Surigao del Norte,
177,76,PHL,Surigao del Sur,
177,78,PHL,Tawi-Tawi,
177,79,PHL,Zambales,
177,80,PHL,Zamboanga del Norte,
177,81,PHL,Zamboanga del Sur,
177,82,PHL,Zamboanga Sibugay,
179,1,POL,Lódz,
179,2,POL,Swietokrzyskie,
179,3,POL,Greater Poland,
179,4,POL,Kuyavian-Pomeranian,
179,5,POL,Lesser Poland,
179,6,POL,Lower Silesian,
179,7,POL,Lublin,
179,8,POL,Lubusz,
179,9,POL,Masovian,
179,10,POL,Opole,
179,11,POL,Podlachian,
179,12,POL,Pomeranian,
179,13,POL,Silesian,
179,14,POL,Subcarpathian,
179,15,POL,Warmian-Masurian,
179,16,POL,West Pomeranian,
180,1,PRT,Aveiro,
180,2,PRT,Azores,
180,3,PRT,Beja,
180,4,PRT,Braga,
180,5,PRT,Bragança,
180,6,PRT,Castelo Branco,
180,7,PRT,Coimbra,
180,8,PRT,Évora,
180,9,PRT,Faro,
180,10,PRT,Guarda,
180,11,PRT,Leiria,
180,12,PRT,Lisboa,
180,13,PRT,Madeira,
180,14,PRT,Portalegre,
180,15,PRT,Porto,
180,16,PRT,Santarém,
180,17,PRT,Setúbal,
180,18,PRT,Viana do Castelo,
180,19,PRT,Vila Real,
180,20,PRT,Viseu,
181,7,PRI,Arecibo,
181,22,PRI,Coamo,
181,30,PRI,Guayama,
181,41,PRI,Lajas,
181,50,PRI,Mayaguez,
181,52,PRI,Moca,
181,57,PRI,Patillas,
181,59,PRI,Ponce,
181,76,PRI,Vieques,
181,78,PRI,Yabucoa,
182,3,QAT,Al Jumayliyah,
182,4,QAT,Al Khawr,
182,5,QAT,Al Wakrah,
182,7,QAT,Jariyan al Batnah,
182,8,QAT,Madinat ach Shamal,
183,1,COG,Bouenza,
183,2,COG,Cuvette-Ouest,
183,3,COG,Cuvette,
183,4,COG,Kouilou,
183,5,COG,Lékoumou,
183,6,COG,Likouala,
183,7,COG,Niari,
183,8,COG,Plateaux,
183,9,COG,Pool,
183,10,COG,Sangha,
184,1,REU,Saint-Benoît,
184,2,REU,Saint-Denis,
184,3,REU,Saint-Paul,
185,1,ROU,Alba,
185,2,ROU,Arad,
185,3,ROU,Arges,
185,4,ROU,Bacau,
185,5,ROU,Bihor,
185,6,ROU,Bistrita-Nasaud,
185,7,ROU,Botosani,
185,8,ROU,Braila,
185,9,ROU,Brasov,
185,10,ROU,Bucharest,
185,11,ROU,Buzau,
185,12,ROU,Calarasi,
185,13,ROU,Caras-Severin,
185,14,ROU,Cluj,
185,15,ROU,Constanta,
185,16,ROU,Covasna,
185,17,ROU,Dâmbovita,
185,18,ROU,Dolj,
185,19,ROU,Galati,
185,20,ROU,Giurgiu,
185,21,ROU,Gorj,
185,22,ROU,Harghita,
185,23,ROU,Hunedoara,
185,24,ROU,Ialomita,
185,25,ROU,Iasi,
185,26,ROU,Maramures,
185,27,ROU,Mehedinti,
185,28,ROU,Mures,
185,29,ROU,Neamt,
185,30,ROU,Olt,
185,31,ROU,Prahova,
185,32,ROU,Salaj,
185,33,ROU,Satu Mare,
185,34,ROU,Sibiu,
185,35,ROU,Suceava,
185,36,ROU,Teleorman,
185,37,ROU,Timis,
185,38,ROU,Tulcea,
185,39,ROU,Vâlcea,
185,40,ROU,Vaslui,
185,41,ROU,Vrancea,
186,1,RUS,Adygey,
186,2,RUS,Aga Buryat,
186,3,RUS,Altay,
186,4,RUS,Amur,
186,5,RUS,Arkhangel'sk,
186,6,RUS,Astrakhan',
186,7,RUS,Bashkortostan,
186,8,RUS,Belgorod,
186,9,RUS,Bryansk,
186,10,RUS,Buryat,
186,11,RUS,Chechnya,
186,12,RUS,Chelyabinsk,
186,13,RUS,Chita,
186,14,RUS,Chukot,
186,15,RUS,Chuvash,
186,16,RUS,City of St. Petersburg,
186,17,RUS,Dagestan,
186,18,RUS,Evenk,
186,19,RUS,Gorno-Altay,
186,20,RUS,Ingush,
186,21,RUS,Irkutsk,
186,22,RUS,Ivanovo,
186,23,RUS,Kabardin-Balkar,
186,24,RUS,Kaliningrad,
186,25,RUS,Kalmyk,
186,26,RUS,Kaluga,
186,27,RUS,Kamchatka,
186,28,RUS,Karachay-Cherkess,
186,29,RUS,Karelia,
186,30,RUS,Kemerovo,
186,31,RUS,Khabarovsk,
186,32,RUS,Khakass,
186,33,RUS,Khanty-Mansiy,
186,34,RUS,Kirov,
186,35,RUS,Komi-Permyak,
186,36,RUS,Komi,
186,37,RUS,Koryak,
186,38,RUS,Kostroma,
186,39,RUS,Krasnodar,
186,40,RUS,Krasnoyarsk,
186,41,RUS,Kurgan,
186,42,RUS,Kursk,
186,43,RUS,Leningrad,
186,44,RUS,Lipetsk,
186,45,RUS,Maga Buryatdan,
186,46,RUS,Mariy-El,
186,47,RUS,Mordovia,
186,49,RUS,Moskva,
186,50,RUS,Murmansk,
186,51,RUS,Nenets,
186,52,RUS,Nizhegorod,
186,53,RUS,North Ossetia,
186,54,RUS,Novgorod,
186,55,RUS,Novosibirsk,
186,56,RUS,Omsk,
186,57,RUS,Orel,
186,58,RUS,Orenburg,
186,59,RUS,Penza,
186,60,RUS,Perm',
186,61,RUS,Primor'ye,
186,62,RUS,Pskov,
186,63,RUS,Rostov,
186,64,RUS,Ryazan',
186,65,RUS,Sakha,
186,66,RUS,Sakhalin,
186,67,RUS,Samara,
186,68,RUS,Saratov,
186,69,RUS,Smolensk,
186,70,RUS,Stavropol',
186,71,RUS,Sverdlovsk,
186,72,RUS,Tambov,
186,73,RUS,Tatarstan,
186,74,RUS,Taymyr,
186,75,RUS,Tomsk,
186,76,RUS,Tula,
186,77,RUS,Tuva,
186,78,RUS,Tver',
186,79,RUS,Tyumen',
186,80,RUS,Udmurt,
186,81,RUS,Ul'yanovsk,
186,82,RUS,Ust-Orda Buryat,
186,83,RUS,Vladimir,
186,84,RUS,Volgograd,
186,85,RUS,Vologda,
186,86,RUS,Voronezh,
186,87,RUS,Yamal-Nenets,
186,88,RUS,Yaroslavl',
186,89,RUS,Yevrey,
187,2,RWA,Byumba,
187,5,RWA,Gisenyi,
187,6,RWA,Gitarama,
187,7,RWA,Kibungu,
187,8,RWA,Kibuye,
187,9,RWA,Kigali,
187,10,RWA,Ruhengeri,
188,1,SHN,Ascension,
188,3,SHN,Tristan da Cunha,
189,14,KNA,Trinity Palmetto Point,
190,8,LCA,Micoud,
190,9,LCA,Soufrière,
191,1,SPM,Miquelon-Langlade,
192,1,VCT,Charlotte,
192,2,VCT,Grenadines,
195,3,WSM,Atua,
195,6,WSM,Gagaifomauga,
195,7,WSM,Palauli,
195,9,WSM,Tuamasaga,
195,11,WSM,Vaisigano,
197,1,STP,Príncipe,
197,2,STP,São Tomé,
198,1,SAU,`Asir,
198,2,SAU,Al Bahah,
198,3,SAU,Al Hudud ash Shamaliyah,
198,4,SAU,Al Jawf,
198,5,SAU,Al Madinah,
198,6,SAU,Al Quassim,
198,7,SAU,Ar Riyad,
198,8,SAU,Ash Sharqiyah,
198,9,SAU,Ha'il,
198,10,SAU,Jizan,
198,11,SAU,Makkah,
198,12,SAU,Najran,
198,13,SAU,Tabuk,
199,2,SEN,Diourbel,
199,3,SEN,Fatick,
199,4,SEN,Kaolack,
199,5,SEN,Kolda,
199,6,SEN,Louga,
199,7,SEN,Matam,
199,8,SEN,Saint-Louis,
199,9,SEN,Tambacounda,
199,10,SEN,Thiès,
199,11,SEN,Ziguinchor,
200,1,SRB,Borski,
200,2,SRB,Branicevski,
200,3,SRB,Grad Beograd,
200,4,SRB,Jablanicki,
200,5,SRB,Juno-Backi,
200,6,SRB,Juno-Banatski,
200,7,SRB,Kolubarski,
200,8,SRB,Macvanski,
200,9,SRB,Moravicki,
200,10,SRB,Niavski,
200,11,SRB,Pcinjski,
200,12,SRB,Pirotski,
200,14,SRB,Pomoravski,
200,16,SRB,Raki,
200,17,SRB,Severno-Backi,
200,18,SRB,Severno-Banatski,
200,19,SRB,Srednje-Banatski,
200,21,SRB,umadijski,
200,22,SRB,Toplicki,
200,23,SRB,Zajecarski,
200,24,SRB,Zapadno-Backi,
200,25,SRB,Zlatiborski,
202,1,SLE,Eastern,
202,2,SLE,Northern,
202,3,SLE,Southern,
202,4,SLE,Western,
203,1,SGP,NA,
205,1,SVK,Banskobystrický,
205,2,SVK,Bratislavský,
205,3,SVK,Koický,
205,4,SVK,Nitriansky,
205,5,SVK,Preov,
205,6,SVK,Trenciansky,
205,7,SVK,Trnavský,
205,8,SVK,ilinský,
205,12,SVK,NA,
206,1,SVN,Gorenjska,
206,2,SVN,Gorika,
206,3,SVN,Jugovzhodna Slovenija,
206,5,SVN,Notranjsko-kraka,
206,6,SVN,Obalno-kraka,
206,7,SVN,Osrednjeslovenska,
206,8,SVN,Podravska,
206,9,SVN,Pomurska,
206,10,SVN,Savinjska,
207,1,SLB,Choiseul,
207,2,SLB,Guadalcanal,
207,3,SLB,Isabel,
207,4,SLB,Makira,
207,5,SLB,Malaita,
207,6,SLB,Rennell and Bellona,
207,7,SLB,Temotu,
207,8,SLB,Western,
208,1,SOM,Awdal,
208,2,SOM,Bakool,
208,4,SOM,Bari,
208,5,SOM,Bay,
208,6,SOM,Galguduud,
208,7,SOM,Gedo,
208,8,SOM,Hiiraan,
208,9,SOM,Jubbada Dhexe,
208,10,SOM,Jubbada Hoose,
208,11,SOM,Mudug,
208,12,SOM,Nugaal,
208,13,SOM,Sanaag,
208,14,SOM,Shabeellaha Dhexe,
208,15,SOM,Shabeellaha Hoose,
208,16,SOM,Sool,
208,17,SOM,Togdheer,
208,18,SOM,Woqooyi Galbeed,
209,1,ZAF,Eastern Cape,
209,2,ZAF,Gauteng,
209,3,ZAF,KwaZulu-Natal,
209,4,ZAF,Limpopo,
209,5,ZAF,Mpumalanga,
209,6,ZAF,North West,
209,7,ZAF,Northern Cape,
209,8,ZAF,Orange Free State,
209,9,ZAF,Prince Edward Islands,
209,10,ZAF,Western Cape,
211,1,KOR,Busan,
211,2,KOR,Chungcheongbuk-do,
211,3,KOR,Chungcheongnam-do,
211,6,KOR,Gangwon-do,
211,8,KOR,Gyeonggi-do,
211,9,KOR,Gyeongsangbuk-do,
211,10,KOR,Gyeongsangnam-do,
211,11,KOR,Incheon,
211,12,KOR,Jeju,
211,13,KOR,Jeollabuk-do,
211,14,KOR,Jeollanam-do,
212,1,SSD,Bahr el Ghazal,
212,2,SSD,Equatoria,
212,3,SSD,Upper Nile,
213,1,ESP,Andalucía,
213,2,ESP,Aragón,
213,3,ESP,Cantabria,
213,4,ESP,Castilla-La Mancha,
213,5,ESP,Castilla y León,
213,6,ESP,Cataluña,
213,8,ESP,Comunidad de Madrid,
213,9,ESP,Comunidad Foral de Navarra,
213,10,ESP,Comunidad Valenciana,
213,11,ESP,Extremadura,
213,12,ESP,Galicia,
213,13,ESP,Islas Baleares,
213,14,ESP,Islas Canarias,
213,15,ESP,La Rioja,
213,16,ESP,País Vasco,
213,17,ESP,Principado de Asturias,
213,18,ESP,Región de Murcia,
213,73,ESP,NA,
215,1,LKA,Ampara,
215,2,LKA,Anuradhapura,
215,3,LKA,Badulla,
215,4,LKA,Batticaloa,
215,5,LKA,Colombo,
215,6,LKA,Galle,
215,7,LKA,Gampaha,
215,8,LKA,Hambantota,
215,9,LKA,Jaffna,
215,11,LKA,Kandy,
215,12,LKA,Kegalle,
215,14,LKA,Kurunegala,
215,15,LKA,Mannar,
215,16,LKA,Matale,
215,17,LKA,Matara,
215,18,LKA,Moneragala,
215,19,LKA,Mullaitivu,
215,21,LKA,Polonnaruwa,
215,22,LKA,Puttalam,
215,23,LKA,Ratnapura,
215,24,LKA,Trincomalee,
216,1,SDN,Blue Nile,
216,2,SDN,Darfur,
216,3,SDN,Kassala,
216,4,SDN,Khartoum,
216,5,SDN,Kordofan,
216,6,SDN,Northern,
217,1,SUR,Brokopondo,
217,2,SUR,Commewijne,
217,3,SUR,Coronie,
217,4,SUR,Marowijne,
217,5,SUR,Nickerie,
217,6,SUR,Para,
217,8,SUR,Saramacca,
217,9,SUR,Sipaliwini,
218,1,SJM,Jan Mayen,
218,2,SJM,Svalbard,
219,1,SWZ,Hhohho,
219,2,SWZ,Lubombo,
219,3,SWZ,Manzini,
219,4,SWZ,Shiselweni,
220,1,SWE,Blekinge,
220,2,SWE,Dalarna,
220,3,SWE,Gävleborg,
220,4,SWE,Gotland,
220,5,SWE,Halland,
220,6,SWE,Jämtland,
220,7,SWE,Jönköping,
220,8,SWE,Kalmar,
220,9,SWE,Kronoberg,
220,10,SWE,Norrbotten,
220,11,SWE,Orebro,
220,12,SWE,Östergötland,
220,13,SWE,Skåne,
220,14,SWE,Södermanland,
220,15,SWE,Stockholm,
220,16,SWE,Uppsala,
220,17,SWE,Värmland,
220,18,SWE,Västerbotten,
220,19,SWE,Västernorrland,
220,20,SWE,Västmanland,
220,21,SWE,Västra Götaland,
221,6,CHE,Bern,
221,7,CHE,Fribourg,
221,10,CHE,Graubünden,
221,12,CHE,Lucerne,
221,16,CHE,Sankt Gallen,
221,21,CHE,Ticino,
221,22,CHE,Uri,
221,23,CHE,Valais,
221,24,CHE,Vaud,
221,26,CHE,Zürich,
222,1,SYR,Al ?asakah,
222,2,SYR,Aleppo,
222,3,SYR,Ar Raqqah,
222,4,SYR,As Suwayda',
222,6,SYR,Dar`a,
222,7,SYR,Dayr Az Zawr,
222,8,SYR,Hamah,
222,9,SYR,Hims,
222,10,SYR,Idlib,
222,11,SYR,Lattakia,
222,13,SYR,Rif Dimashq,
222,14,SYR,Tartus,
223,4,TWN,Taiwan,
224,1,TJK,Gorno-Badakhshan,
224,2,TJK,Khatlon,
224,3,TJK,Leninabad,
224,4,TJK,Tadzhikistan Territories,
224,6,TJK,NA,
225,1,TZA,Arusha,
225,2,TZA,Dar-Es-Salaam,
225,3,TZA,Dodoma,
225,4,TZA,Iringa,
225,5,TZA,Kagera,
225,6,TZA,Kaskazini-Pemba,
225,7,TZA,Kaskazini-Unguja,
225,8,TZA,Kigoma,
225,9,TZA,Kilimanjaro,
225,10,TZA,Kusini-Pemba,
225,11,TZA,Lindi,
225,12,TZA,Manyara,
225,13,TZA,Mara,
225,14,TZA,Mbeya,
225,15,TZA,Morogoro,
225,16,TZA,Mtwara,
225,17,TZA,Mwanza,
225,18,TZA,Pwani,
225,19,TZA,Rukwa,
225,20,TZA,Ruvuma,
225,21,TZA,Shinyanga,
225,22,TZA,Singida,
225,23,TZA,Tabora,
225,24,TZA,Tanga,
225,25,TZA,Zanzibar South and Central,
226,1,THA,Amnat Charoen,
226,3,THA,Bangkok Metropolis,
226,4,THA,Buri Ram,
226,5,THA,Chachoengsao,
226,7,THA,Chaiyaphum,
226,8,THA,Chanthaburi,
226,9,THA,Chiang Mai,
226,10,THA,Chiang Rai,
226,11,THA,Chon Buri,
226,12,THA,Chumphon,
226,13,THA,Kalasin,
226,14,THA,Kamphaeng Phet,
226,15,THA,Kanchanaburi,
226,16,THA,Khon Kaen,
226,17,THA,Krabi,
226,18,THA,Lampang,
226,19,THA,Lamphun,
226,20,THA,Loei,
226,21,THA,Lop Buri,
226,22,THA,Mae Hong Son,
226,23,THA,Maha Sarakham,
226,24,THA,Mukdahan,
226,25,THA,Nakhon Nayok,
226,26,THA,Nakhon Pathom,
226,27,THA,Nakhon Phanom,
226,28,THA,Nakhon Ratchasima,
226,29,THA,Nakhon Sawan,
226,30,THA,Nakhon Si Thammarat,
226,31,THA,Nan,
226,32,THA,Narathiwat,
226,33,THA,Nong Bua Lam Phu,
226,34,THA,Nong Khai,
226,37,THA,Pattani,
226,38,THA,Phangnga,
226,40,THA,Phatthalung,
226,41,THA,Phayao,
226,42,THA,Phetchabun,
226,43,THA,Phetchaburi,
226,44,THA,Phichit,
226,45,THA,Phitsanulok,
226,46,THA,Phra Nakhon Si Ayutthaya,
226,47,THA,Phrae,
226,48,THA,Phuket,
226,49,THA,Prachin Buri,
226,50,THA,Prachuap Khiri Khan,
226,51,THA,Ranong,
226,52,THA,Ratchaburi,
226,53,THA,Rayong,
226,54,THA,Roi Et,
226,55,THA,Sa Kaeo,
226,56,THA,Sakon Nakhon,
226,60,THA,Saraburi,
226,61,THA,Satun,
226,62,THA,Si Sa Ket,
226,65,THA,Songkhla,
226,66,THA,Sukhothai,
226,67,THA,Suphan Buri,
226,68,THA,Surat Thani,
226,69,THA,Surin,
226,70,THA,Tak,
226,71,THA,Trang,
226,72,THA,Trat,
226,73,THA,Ubon Ratchathani,
226,74,THA,Udon Thani,
226,75,THA,Uthai Thani,
226,76,THA,Uttaradit,
226,77,THA,Yala,
226,78,THA,Yasothon,
227,1,TGO,Centre,
227,2,TGO,Kara,
227,3,TGO,Maritime,
227,4,TGO,Plateaux,
227,5,TGO,Savanes,
229,1,TON,'Eua,
229,2,TON,Ha'apai,
229,3,TON,Niuas,
229,4,TON,Tongatapu,
229,5,TON,Vava'u,
230,3,TTO,Diego Martin,
230,4,TTO,Mayaro/Rio Claro,
230,11,TTO,Sangre Grande,
230,12,TTO,Siparia,
230,13,TTO,Tobago,
231,2,TUN,Béja,
231,3,TUN,Ben Arous (Tunis Sud),
231,4,TUN,Bizerte,
231,5,TUN,Gabès,
231,6,TUN,Gafsa,
231,7,TUN,Jendouba,
231,8,TUN,Kairouan,
231,9,TUN,Kassérine,
231,10,TUN,Kebili,
231,11,TUN,Le Kef,
231,12,TUN,Mahdia,
231,13,TUN,Manubah,
231,14,TUN,Médenine,
231,15,TUN,Monastir,
231,16,TUN,Nabeul,
231,17,TUN,Sfax,
231,18,TUN,Sidi Bou Zid,
231,19,TUN,Siliana,
231,20,TUN,Sousse,
231,21,TUN,Tataouine,
231,22,TUN,Tozeur,
231,24,TUN,Zaghouan,
232,1,TUR,Adana,
232,2,TUR,Adiyaman,
232,3,TUR,Afyon,
232,4,TUR,Agri,
232,5,TUR,Aksaray,
232,6,TUR,Amasya,
232,7,TUR,Ankara,
232,8,TUR,Antalya,
232,9,TUR,Ardahan,
232,10,TUR,Artvin,
232,11,TUR,Aydin,
232,12,TUR,Balikesir,
232,13,TUR,Bartin,
232,14,TUR,Batman,
232,15,TUR,Bayburt,
232,16,TUR,Bilecik,
232,17,TUR,Bingöl,
232,18,TUR,Bitlis,
232,19,TUR,Bolu,
232,20,TUR,Burdur,
232,21,TUR,Bursa,
232,22,TUR,Çanakkale,
232,23,TUR,Çankiri,
232,24,TUR,Çorum,
232,25,TUR,Denizli,
232,26,TUR,Diyarbakir,
232,27,TUR,Düzce,
232,28,TUR,Edirne,
232,29,TUR,Elazig,
232,30,TUR,Erzincan,
232,31,TUR,Erzurum,
232,32,TUR,Eskisehir,
232,33,TUR,Gaziantep,
232,34,TUR,Giresun,
232,35,TUR,Gümüshane,
232,36,TUR,Hakkari,
232,37,TUR,Hatay,
232,38,TUR,Igdir,
232,39,TUR,Isparta,
232,40,TUR,Istanbul,
232,41,TUR,Izmir,
232,42,TUR,K. Maras,
232,43,TUR,Karabük,
232,44,TUR,Karaman,
232,45,TUR,Kars,
232,46,TUR,Kastamonu,
232,47,TUR,Kayseri,
232,48,TUR,Kilis,
232,49,TUR,Kinkkale,
232,50,TUR,Kirklareli,
232,51,TUR,Kirsehir,
232,52,TUR,Kocaeli,
232,53,TUR,Konya,
232,54,TUR,Kütahya,
232,55,TUR,Malatya,
232,56,TUR,Manisa,
232,57,TUR,Mardin,
232,58,TUR,Mersin,
232,59,TUR,Mugla,
232,60,TUR,Mus,
232,61,TUR,Nevsehir,
232,62,TUR,Nigde,
232,63,TUR,Ordu,
232,64,TUR,Osmaniye,
232,65,TUR,Rize,
232,66,TUR,Sakarya,
232,67,TUR,Samsun,
232,68,TUR,Sanliurfa,
232,69,TUR,Siirt,
232,70,TUR,Sinop,
232,71,TUR,Sirnak,
232,72,TUR,Sivas,
232,73,TUR,Tekirdag,
232,74,TUR,Tokat,
232,75,TUR,Trabzon,
232,76,TUR,Tunceli,
232,77,TUR,Usak,
232,78,TUR,Van,
232,79,TUR,Yalova,
232,80,TUR,Yozgat,
232,81,TUR,Zinguldak,
233,1,TKM,Ahal,
233,2,TKM,Balkan,
233,3,TKM,Chardzhou,
233,4,TKM,Mary,
233,5,TKM,Tashauz,
233,20,TKM,NA,
234,2,TCA,Middle Caicos,
234,4,TCA,Providenciales and West Caicos,
234,6,TCA,South Caicos and East Caicos,
235,1,TUV,Funafuti,
235,3,TUV,Nanumea,
235,8,TUV,Vaitupu,
236,1,UGA,Adjumani,
236,2,UGA,Apac,
236,3,UGA,Arua,
236,6,UGA,Bushenyi,
236,8,UGA,Gulu,
236,9,UGA,Hoima,
236,10,UGA,Iganga,
236,12,UGA,Kabale,
236,13,UGA,Kabarole,
236,14,UGA,Kaberamaido,
236,17,UGA,Kamuli,
236,21,UGA,Kasese,
236,22,UGA,Katakwi,
236,24,UGA,Kibale,
236,25,UGA,Kiboga,
236,27,UGA,Kitgum,
236,28,UGA,Kotido,
236,29,UGA,Kumi,
236,30,UGA,Kyenjojo,
236,31,UGA,Lake Albert,
236,32,UGA,Lake Victoria,
236,33,UGA,Lira,
236,34,UGA,Luwero,
236,35,UGA,Masaka,
236,36,UGA,Masindi,
236,39,UGA,Mbarara,
236,40,UGA,Moroto,
236,42,UGA,Mpigi,
236,43,UGA,Mubende,
236,44,UGA,Mukono,
236,45,UGA,Nakapiripirit,
236,46,UGA,Nakasongola,
236,47,UGA,Nebbi,
236,48,UGA,Ntungamo,
236,49,UGA,Pader,
236,50,UGA,Pallisa,
236,51,UGA,Rakai,
236,52,UGA,Rukungiri,
236,55,UGA,Soroti,
237,1,UKR,Cherkasy,
237,2,UKR,Chernihiv,
237,3,UKR,Chernivtsi,
237,4,UKR,Crimea,
237,5,UKR,Dnipropetrovs'k,
237,6,UKR,Donets'k,
237,7,UKR,Ivano-Frankivs'k,
237,8,UKR,Kharkiv,
237,9,UKR,Kherson,
237,10,UKR,Khmel'nyts'kyy,
237,12,UKR,Kiev,
237,13,UKR,Kirovohrad,
237,14,UKR,L'viv,
237,15,UKR,Luhans'k,
237,16,UKR,Mykolayiv,
237,17,UKR,Odessa,
237,18,UKR,Poltava,
237,19,UKR,Rivne,
237,20,UKR,Sevastopol',
237,21,UKR,Sumy,
237,22,UKR,Ternopil',
237,23,UKR,Transcarpathia,
237,24,UKR,Vinnytsya,
237,25,UKR,Volyn,
237,26,UKR,Zaporizhzhya,
237,27,UKR,Zhytomyr,
238,1,ARE,Abu Dhabi,
238,3,ARE,Dubay,
238,4,ARE,Fujayrah,
238,6,ARE,Ras Al Khaymah,
238,7,ARE,Sharjah,
239,1,GBR,England,
239,2,GBR,Northern Ireland,
239,3,GBR,Scotland,
239,4,GBR,Wales,
240,1,USA,Alabama,
240,2,USA,Alaska,
240,3,USA,Arizona,
240,4,USA,Arkansas,
240,5,USA,California,
240,6,USA,Colorado,
240,7,USA,Connecticut,
240,8,USA,Delaware,
240,10,USA,Florida,
240,11,USA,Georgia,
240,12,USA,Hawaii,
240,13,USA,Idaho,
240,14,USA,Illinois,
240,15,USA,Indiana,
240,16,USA,Iowa,
240,17,USA,Kansas,
240,18,USA,Kentucky,
240,19,USA,Louisiana,
240,20,USA,Maine,
240,21,USA,Maryland,
240,22,USA,Massachusetts,
240,23,USA,Michigan,
240,24,USA,Minnesota,
240,25,USA,Mississippi,
240,26,USA,Missouri,
240,27,USA,Montana,
240,28,USA,Nebraska,
240,29,USA,Nevada,
240,30,USA,New Hampshire,
240,31,USA,New Jersey,
240,32,USA,New Mexico,
240,33,USA,New York,
240,34,USA,North Carolina,
240,35,USA,North Dakota,
240,36,USA,Ohio,
240,37,USA,Oklahoma,
240,38,USA,Oregon,
240,39,USA,Pennsylvania,
240,40,USA,Rhode Island,
240,41,USA,South Carolina,
240,42,USA,South Dakota,
240,43,USA,Tennessee,
240,44,USA,Texas,
240,45,USA,Utah,
240,46,USA,Vermont,
240,47,USA,Virginia,
240,48,USA,Washington,
240,49,USA,West Virginia,
240,50,USA,Wisconsin,
240,51,USA,Wyoming,
241,3,UMI,Jarvis island,
241,5,UMI,Kingman Reef,
241,8,UMI,Palmyra,
242,1,URY,Artigas,
242,2,URY,Canelones,
242,3,URY,Cerro Largo,
242,4,URY,Colonia,
242,5,URY,Durazno,
242,6,URY,Flores,
242,7,URY,Florida,
242,8,URY,Lavalleja,
242,9,URY,Maldonado,
242,11,URY,Paysandú,
242,12,URY,Río Negro,
242,13,URY,Rivera,
242,14,URY,Rocha,
242,15,URY,Salto,
242,16,URY,San José,
242,17,URY,Soriano,
242,18,URY,Tacuarembó,
242,19,URY,Treinta y Tres,
243,1,UZB,Andijon,
243,2,UZB,Bukhoro,
243,3,UZB,Ferghana,
243,4,UZB,Jizzakh,
243,5,UZB,Karakalpakstan,
243,6,UZB,Kashkadarya,
243,7,UZB,Khorezm,
243,8,UZB,Namangan,
243,9,UZB,Navoi,
243,10,UZB,Samarkand,
243,11,UZB,Sirdaryo,
243,12,UZB,Surkhandarya,
243,14,UZB,Tashkent,
244,1,VUT,Malampa,
244,2,VUT,Penama,
244,3,VUT,Sanma,
244,4,VUT,Shefa,
244,5,VUT,Tafea,
244,6,VUT,Torba,
246,1,VEN,Amazonas,
246,2,VEN,Anzoátegui,
246,3,VEN,Apure,
246,4,VEN,Aragua,
246,5,VEN,Barinas,
246,6,VEN,Bolívar,
246,7,VEN,Carabobo,
246,8,VEN,Cojedes,
246,9,VEN,Delta Amacuro,
246,11,VEN,Falcón,
246,12,VEN,Guárico,
246,13,VEN,Lara,
246,14,VEN,Mérida,
246,15,VEN,Miranda,
246,16,VEN,Monagas,
246,17,VEN,Nueva Esparta,
246,18,VEN,Portuguesa,
246,19,VEN,Sucre,
246,20,VEN,Táchira,
246,21,VEN,Trujillo,
246,22,VEN,Vargas,
246,23,VEN,Yaracuy,
246,24,VEN,Zulia,
